acct_id,dsply_nm,type,acct_stat,acct_rptng_crncy,prior_sar_count,branch_id,open_dt,close_dt,initial_deposit,tx_behavior_id,bank_id,first_name,last_name,street_addr,city,state,country,zip,gender,birth_date,ssn,lon,lat
1146,C_1146,I,A,USD,false,1,0,1000000,93789.93,,bank,Melissa,Martinez,2164 Vaughn Overpass Apt. 532,Murphyport,TN,US,88600,Female,1925-06-22,714-50-1380,43.273342,19.184851
1147,C_1147,I,A,USD,false,1,0,1000000,73406.37,,bank,Hannah,Campbell,0168 Shannon View,New Jeffrey,MT,US,55749,Female,1992-09-12,627-79-5965,-78.828435,-28.1523715
1148,C_1148,I,A,USD,false,1,0,1000000,87724.52,,bank,Mary,Franklin,92499 Carol Trail,Lake Codymouth,RI,US,34378,Female,1960-09-12,799-81-4280,-97.244956,-36.960537
1149,C_1149,I,A,USD,false,1,0,1000000,75820.34,,bank,Andrew,Brown,57105 Andrew Club,Rogerland,DC,US,07360,Male,1937-10-13,748-38-0312,-77.030156,-69.7310415
1150,C_1150,I,A,USD,false,1,0,1000000,80311.92,,bank,David,Hernandez,20437 Newman Square Apt. 003,Kristiview,AR,US,37438,Male,1982-11-16,303-04-4701,172.821141,45.7686645
1151,C_1151,I,A,USD,false,1,0,1000000,86489.52,,bank,Joseph,Smith,1635 Kevin Cliff Apt. 526,Lake Karenport,NJ,US,31001,Male,1910-06-21,409-80-7558,-155.190677,51.1509905
1152,C_1152,I,A,USD,false,1,0,1000000,85286.98,,bank,Victoria,Coffey,9232 Carol Greens,Bondstad,VT,US,38829,Female,2003-10-19,140-90-3958,-99.664478,-4.6691045
1153,C_1153,I,A,USD,false,1,0,1000000,94436.30,,bank,Michael,Smith,356 Sarah Prairie,Jaredmouth,VA,US,54749,Male,1976-12-13,450-03-4155,-110.375721,29.0401865
1154,C_1154,I,A,USD,false,1,0,1000000,68845.01,,bank,Hannah,Blair,781 Bauer Lodge Suite 755,Trujillohaven,DC,US,76254,Female,2011-06-21,600-34-2408,-97.006547,-53.202713
1155,C_1155,I,A,USD,false,1,0,1000000,83087.99,,bank,Christopher,Mcdonald,99753 Sonya Curve Suite 050,West Keith,AL,US,87127,Male,2005-10-26,696-82-2736,-110.498431,19.020948
1156,C_1156,I,A,USD,false,1,0,1000000,77904.20,,bank,Gregory,Arellano,868 Johnson Harbor,South Dawn,DE,US,19005,Male,1961-09-01,206-34-4766,-23.179183,45.645860
1157,C_1157,I,A,USD,false,1,0,1000000,76773.30,,bank,Brittany,Villegas,81315 Allen Junction,East Rachelberg,SC,US,07469,Female,2014-05-08,669-68-0964,128.957633,-83.891281
1158,C_1158,I,A,USD,false,1,0,1000000,76726.76,,bank,Cynthia,White,81535 Jimenez Rapid,New Brian,AR,US,33834,Female,2022-09-11,609-09-3590,100.170075,3.521949
1159,C_1159,I,A,USD,false,1,0,1000000,72788.94,,bank,Tony,Lee,838 Jorge Way Apt. 580,Leeshire,TX,US,31919,Male,1935-09-16,620-23-3665,-148.969984,26.8520915
1160,C_1160,I,A,USD,false,1,0,1000000,85961.41,,bank,Kayla,White,2118 Johnson Extension Suite 328,South Elizabeth,CO,US,14288,Female,1980-07-29,040-30-4181,110.236296,86.3064665
1161,C_1161,I,A,USD,false,1,0,1000000,95574.08,,bank,Ann,Smith,080 Jodi Parkway,West Melindaburgh,SC,US,99732,Female,1962-06-18,631-27-6782,130.984685,-41.266274
1162,C_1162,I,A,USD,false,1,0,1000000,94135.67,,bank,Amy,Taylor,229 Norris Skyway Suite 903,Coffeyfort,UT,US,89265,Female,2018-08-12,737-87-1927,-17.351337,73.4831515
1163,C_1163,I,A,USD,false,1,0,1000000,93709.32,,bank,Matthew,Murphy,24340 Moore Road,East Michele,DE,US,43406,Male,1966-11-16,894-07-9585,52.495004,5.927112
1164,C_1164,I,A,USD,false,1,0,1000000,98233.35,,bank,Lisa,Nash,38124 Richardson Trafficway,Arnoldfort,NE,US,73314,Female,2025-06-02,409-70-8728,32.563758,59.1134745
1165,C_1165,I,A,USD,false,1,0,1000000,56905.62,,bank,Brandon,George,539 Smith Estate,North Amanda,KY,US,53587,Male,1969-12-04,654-04-6397,89.762797,-11.5478805
1166,C_1166,I,A,USD,false,1,0,1000000,78096.52,,bank,Kimberly,Cervantes,727 Spencer Wall Apt. 042,New Krista,NY,US,59058,Female,1910-07-01,084-27-8624,-19.154674,36.955865
1167,C_1167,I,A,USD,true,1,0,1000000,94353.36,,bank,Douglas,Rodgers,85769 Emily View,Aguilarville,GA,US,76872,Male,2023-10-19,092-50-2969,-118.165193,82.5033145
1168,C_1168,I,A,USD,false,1,0,1000000,63640.38,,bank,Regina,Mercado,9936 Brooks Stream,North Heidifort,NV,US,88391,Female,1974-04-15,796-50-6739,65.241586,-64.714992
1169,C_1169,I,A,USD,false,1,0,1000000,88543.03,,bank,Timothy,Parsons,53001 Lawrence Neck,Port Stephen,FL,US,41313,Male,1922-08-12,198-38-2284,136.949924,-41.038304
1170,C_1170,I,A,USD,false,1,0,1000000,66031.14,,bank,Shannon,Kramer,0539 Zimmerman Ports,Salazarborough,HI,US,77030,Female,1957-10-09,010-23-8079,-146.825153,67.842385
1171,C_1171,I,A,USD,false,1,0,1000000,67584.17,,bank,Jim,Barnes,376 Landry Inlet,Tracytown,WA,US,67049,Male,1996-01-05,632-10-7358,-137.812105,43.288385
1172,C_1172,I,A,USD,false,1,0,1000000,62741.10,,bank,Derek,Anderson,04560 Alicia Plaza,West Michaelshire,ID,US,56497,Male,1992-07-05,794-08-4858,88.940796,21.858191
1173,C_1173,I,A,USD,false,1,0,1000000,89443.51,,bank,Jacob,Young,2647 Daniels Summit,New Bryanview,GU,US,08953,Male,1971-02-16,292-19-5004,-31.030623,68.2464655
1174,C_1174,I,A,USD,false,1,0,1000000,53097.08,,bank,Kimberly,Miller,137 Eric Avenue Apt. 961,East Jonathanshire,DC,US,98048,Female,1972-09-05,042-77-0592,17.127242,45.3395425
1175,C_1175,I,A,USD,false,1,0,1000000,56125.03,,bank,Ian,Miller,302 Robert Springs,North Timothy,PR,US,71969,Male,1940-06-04,453-41-6229,-118.493566,-16.587168
1176,C_1176,I,A,USD,false,1,0,1000000,54506.58,,bank,Vanessa,Hernandez,47855 James Union,South Cindychester,PA,US,11920,Female,1948-08-31,671-62-8760,69.257342,-37.5748195
1177,C_1177,I,A,USD,false,1,0,1000000,94157.30,,bank,John,White,40878 Charles Court Apt. 215,Port Samuelfurt,VA,US,56827,Male,1949-10-12,139-54-4527,-89.454299,77.848079
1178,C_1178,I,A,USD,false,1,0,1000000,79914.52,,bank,Thomas,Hayes,27961 Howe Path Apt. 201,North Robertbury,NC,US,58195,Male,2004-04-17,491-09-2393,-154.917942,-66.161203
1179,C_1179,I,A,USD,false,1,0,1000000,79735.24,,bank,Cindy,Key,994 Jessica Parkways,North Allison,NV,US,90847,Female,1951-08-11,537-11-4046,-55.457173,58.335765
1180,C_1180,I,A,USD,false,1,0,1000000,92030.56,,bank,Colleen,Williamson,10853 Gregory Plains Suite 087,Lake Robinville,FM,US,07964,Female,1941-05-24,318-31-2842,-149.583239,-54.5302355
1181,C_1181,I,A,USD,false,1,0,1000000,68498.24,,bank,Hannah,Evans,4936 Nicole Lake Suite 651,Mcdonaldfurt,VI,US,92542,Female,2013-04-15,893-87-0756,168.161746,6.025545
1182,C_1182,I,A,USD,false,1,0,1000000,86089.97,,bank,Vincent,Arellano,59425 Emily Locks Suite 849,Normanberg,FL,US,14717,Male,2011-10-15,781-15-2163,-40.293026,-19.6534615
1183,C_1183,I,A,USD,false,1,0,1000000,97587.86,,bank,Marcus,Rios,282 Perry Fall Suite 168,South Jenniferville,UT,US,16397,Male,1965-08-11,195-18-1365,100.114944,-52.2155795
1184,C_1184,I,A,USD,false,1,0,1000000,89291.45,,bank,Jeremy,Hall,33720 Bean Oval,Luiston,KY,US,71334,Male,1973-01-26,053-04-2483,-126.759688,14.078366
1185,C_1185,I,A,USD,false,1,0,1000000,91281.95,,bank,Laura,Meadows,696 Lucas Ferry,West Donnabury,PW,US,64072,Female,1993-11-01,232-52-7703,126.984160,-77.121680
1186,C_1186,I,A,USD,false,1,0,1000000,53943.56,,bank,James,Hamilton,0258 Bailey Point,Sueborough,GA,US,43040,Male,2020-05-17,897-16-5990,146.697459,-79.593976
1187,C_1187,I,A,USD,true,1,0,1000000,68477.05,,bank,Kimberly,Ford,64545 Emily Locks Suite 915,East Kellyland,AL,US,39804,Female,1991-10-20,887-21-6702,64.078778,-8.247167
1188,C_1188,I,A,USD,false,1,0,1000000,81172.37,,bank,William,Henderson,8149 Ferguson Falls,South Christopherchester,AS,US,29046,Male,1991-03-07,198-53-6810,-21.593813,18.0851645
1189,C_1189,I,A,USD,false,1,0,1000000,72770.28,,bank,Joseph,Garcia,146 Melissa Rue,West Jesusmouth,NY,US,91190,Male,1967-05-10,813-23-4747,70.642790,-67.322937
1190,C_1190,I,A,USD,false,1,0,1000000,89347.21,,bank,Christopher,Parker,4552 Moore Vista,Dorisberg,GA,US,38269,Male,2024-12-22,776-43-1952,103.758267,-11.9704345
1191,C_1191,I,A,USD,false,1,0,1000000,60382.58,,bank,Sara,Garcia,512 Perry Island Apt. 737,East Adrianmouth,NM,US,36265,Female,1949-12-01,253-27-1209,108.225616,-85.281906
1192,C_1192,I,A,USD,false,1,0,1000000,50415.19,,bank,Danielle,Wells,40165 Sean Village Apt. 597,Matthewmouth,IA,US,38446,Female,1966-04-19,723-26-9462,-114.091525,-15.5472075
1193,C_1193,I,A,USD,false,1,0,1000000,77085.55,,bank,Mark,Odonnell,292 Christina Centers,East Kyle,KS,US,79353,Male,1960-11-10,116-16-4987,18.515858,5.6008165
1194,C_1194,I,A,USD,false,1,0,1000000,79150.02,,bank,Jacqueline,Campbell,7727 Micheal Squares,Whitemouth,RI,US,87845,Female,1991-10-12,100-20-3278,66.488392,-35.8737455
1195,C_1195,I,A,USD,false,1,0,1000000,51548.56,,bank,Bruce,Warren,04510 Coleman Hollow,Scottport,TX,US,96022,Male,2006-04-08,344-39-2924,-165.226059,83.0953525
1196,C_1196,I,A,USD,false,1,0,1000000,78951.40,,bank,Brandi,Roberts,0027 Anderson Manors Suite 679,North Sandra,SD,US,86448,Female,1947-12-25,048-67-4422,-70.681320,-14.6642575
1197,C_1197,I,A,USD,false,1,0,1000000,59614.24,,bank,Joseph,Davis,4666 William Trail Suite 106,Michelletown,MS,US,77625,Male,2013-03-30,221-80-3582,-26.570611,-23.595275
1198,C_1198,I,A,USD,false,1,0,1000000,64867.77,,bank,Angela,Keller,271 Kenneth Stream Suite 358,Terrifurt,VA,US,87276,Female,1982-03-24,416-73-6589,-163.044846,-79.5669565
1199,C_1199,I,A,USD,false,1,0,1000000,64835.12,,bank,John,Herrera,238 Rodriguez Port Apt. 509,Acevedomouth,LA,US,36342,Male,1942-08-15,694-81-0757,-24.760909,58.628675
1200,C_1200,I,A,USD,false,1,0,1000000,75598.46,,bank,Sharon,Ashley,4745 Gordon Camp,North Patricia,IA,US,03209,Female,1991-11-22,318-64-0460,-29.080726,-9.858150
1201,C_1201,I,A,USD,false,1,0,1000000,60130.12,,bank,Alan,Thomas,142 Herman Lights,Tinaport,SC,US,38046,Male,2005-12-23,513-96-3841,-162.443895,-6.9762125
1202,C_1202,I,A,USD,false,1,0,1000000,83489.83,,bank,Caleb,Jarvis,26266 Heather Pine,East Richard,IA,US,29845,Male,1928-09-10,082-86-2788,-159.478408,42.6749435
1203,C_1203,I,A,USD,false,1,0,1000000,84953.26,,bank,Paul,Wright,688 Terry Ports,Maciaschester,AL,US,88821,Male,1926-09-11,059-44-7108,-164.657800,87.300973
1204,C_1204,I,A,USD,false,1,0,1000000,91341.42,,bank,Kelly,Torres,9775 Turner Groves Apt. 079,Riverafurt,CT,US,62237,Female,1977-12-08,045-30-2801,36.963571,32.460041
1205,C_1205,I,A,USD,false,1,0,1000000,89090.49,,bank,Jeffrey,Wheeler,642 Robinson Station,East Nathaniel,VT,US,04643,Male,2004-01-07,457-80-2462,47.017074,15.8576675
1206,C_1206,I,A,USD,false,1,0,1000000,61021.31,,bank,Joseph,Abbott,098 Wiggins Via Suite 556,Johnsonfort,OH,US,46626,Male,1914-04-13,888-22-1547,-59.284373,89.3192115
1207,C_1207,I,A,USD,false,1,0,1000000,52336.69,,bank,Maria,Moore,9761 Juan Valley Suite 445,Perkinsmouth,VT,US,05762,Female,1987-07-29,369-26-8054,25.565254,34.669917
1208,C_1208,I,A,USD,false,1,0,1000000,97236.29,,bank,Kimberly,Martinez,5849 Alyssa Spur Suite 473,Cainville,NY,US,30961,Female,1993-12-25,563-15-4206,-0.403706,88.853670
1209,C_1209,I,A,USD,false,1,0,1000000,88346.30,,bank,Holly,Jackson,8585 Shawn Ranch,Burtonshire,CA,US,03413,Female,1939-09-23,227-68-9283,103.760338,23.5174005
1210,C_1210,I,A,USD,false,1,0,1000000,76971.34,,bank,Deborah,Elliott,887 Taylor Land Apt. 637,Alanport,MN,US,74621,Female,1954-09-29,595-76-6283,-126.515975,18.633465
1211,C_1211,I,A,USD,false,1,0,1000000,58909.76,,bank,Wayne,Cook,5374 Spencer Road,New Carol,KY,US,16889,Male,1968-05-24,803-63-4777,-113.412753,-7.9831925
1212,C_1212,I,A,USD,false,1,0,1000000,60748.79,,bank,Bianca,Floyd,7794 Michael Course,Craigmouth,OR,US,53768,Female,2000-01-23,583-86-2967,32.826245,-34.778814
1213,C_1213,I,A,USD,false,1,0,1000000,66772.57,,bank,Michelle,Guzman,250 Martinez Canyon,Lake Aaronmouth,CA,US,73339,Female,1973-08-21,225-81-6677,29.602034,-88.971891
1214,C_1214,I,A,USD,false,1,0,1000000,91169.20,,bank,Tina,Ramirez,252 Allison Curve Suite 812,Lake Nicoleberg,WY,US,28118,Female,1939-08-31,157-16-9432,-120.685847,28.195405
1215,C_1215,I,A,USD,false,1,0,1000000,88845.58,,bank,Patricia,Henry,2977 Sabrina Union Apt. 767,East Matthewside,NH,US,85226,Female,1927-02-01,114-21-2346,-137.464642,-57.857757
1216,C_1216,I,A,USD,false,1,0,1000000,53167.20,,bank,Paul,Blackwell,492 Kayla Field Suite 419,West Rogerview,NH,US,16066,Male,1979-11-08,539-30-0627,98.999291,-22.887922
1217,C_1217,I,A,USD,false,1,0,1000000,80277.07,,bank,Sarah,Rivera,97689 Lee Crossroad,Andreport,IA,US,72353,Female,1957-08-18,463-24-3402,-165.358808,-37.5282525
1218,C_1218,I,A,USD,false,1,0,1000000,79167.83,,bank,Kevin,Thomas,397 Harris Landing,New Todd,PW,US,54977,Male,2016-09-25,505-38-9941,-56.060835,-74.970104
1219,C_1219,I,A,USD,false,1,0,1000000,99285.36,,bank,Nathaniel,Cox,486 Sherry Forks,West Roystad,NJ,US,35853,Male,1934-06-26,014-48-9103,-24.378256,0.7459915
1220,C_1220,I,A,USD,false,1,0,1000000,87349.97,,bank,Julie,Ortiz,5194 Amy Roads,Pottsburgh,MT,US,22824,Female,1959-03-30,632-74-8783,171.874532,36.2698255
1221,C_1221,I,A,USD,false,1,0,1000000,89300.58,,bank,Michael,Cabrera,14607 Sutton Orchard,North Danielle,VI,US,30099,Male,1996-10-16,424-36-2388,35.840321,3.2581315
1222,C_1222,I,A,USD,false,1,0,1000000,99504.91,,bank,Richard,Wolfe,22560 Green Mews Apt. 194,East Michaelland,AZ,US,70987,Male,1935-05-06,235-25-3819,128.732585,32.648747
1223,C_1223,I,A,USD,false,1,0,1000000,66474.63,,bank,Thomas,Wright,2589 Ann Plaza Suite 489,South Patrick,MH,US,60381,Male,1956-01-02,214-93-5570,23.337296,-9.1765085
1224,C_1224,I,A,USD,false,1,0,1000000,83825.73,,bank,Steven,Lyons,973 Stephanie Knoll,Lake Walter,FM,US,96853,Male,2013-04-28,276-85-9976,124.183705,50.6691245
1225,C_1225,I,A,USD,false,1,0,1000000,50313.88,,bank,Kyle,Dawson,06021 Sierra Court,Denisebury,ND,US,77732,Male,1922-08-24,132-31-1693,12.019854,-23.6084185
1226,C_1226,I,A,USD,false,1,0,1000000,98415.61,,bank,Elizabeth,Hansen,02842 Barnes Tunnel,Port Tiffanyton,CO,US,41334,Female,1923-04-03,017-24-5883,92.441664,48.3881985
1227,C_1227,I,A,USD,false,1,0,1000000,73185.30,,bank,Veronica,Hill,33642 Reynolds Burgs,East Emily,KS,US,21925,Female,1991-10-09,080-50-5861,-115.146272,19.574961
1228,C_1228,I,A,USD,true,1,0,1000000,73497.51,,bank,Samantha,Perez,828 Anna Brook,Ritaville,IN,US,32721,Female,1941-05-10,218-24-6114,81.836452,14.6250615
1229,C_1229,I,A,USD,false,1,0,1000000,64347.20,,bank,Daniel,Davis,47856 Samuel Fort,Dianamouth,DC,US,13044,Male,2024-12-16,606-34-1312,133.898690,87.171844
1230,C_1230,I,A,USD,false,1,0,1000000,84327.42,,bank,Michael,Campbell,3472 Douglas Squares Apt. 144,Oconnorland,AR,US,18616,Male,1977-03-12,191-33-0427,-170.599380,-7.533338
1231,C_1231,I,A,USD,false,1,0,1000000,63219.94,,bank,Tommy,Craig,95208 Katherine Skyway,Port Megan,AK,US,04102,Male,1954-10-30,717-91-5527,178.582947,-42.983133
1232,C_1232,I,A,USD,false,1,0,1000000,66158.79,,bank,Elizabeth,Jacobs,37772 Johnson Points,Stevenland,KY,US,60773,Female,1976-11-14,565-19-5070,1.284669,-18.265569
1233,C_1233,I,A,USD,false,1,0,1000000,90368.25,,bank,April,Miller,92724 Skinner Streets Suite 011,Melissashire,ND,US,24149,Female,1952-02-13,435-64-2494,-14.826864,49.0632195
1234,C_1234,I,A,USD,false,1,0,1000000,71518.97,,bank,James,Gregory,4030 Luis Ford Suite 515,New Tinamouth,NY,US,39847,Male,1991-09-28,757-96-2582,-47.238557,67.5805625
1235,C_1235,I,A,USD,false,1,0,1000000,53336.05,,bank,Christian,Cabrera,512 Leroy Drive Apt. 469,West Amandaton,ND,US,05012,Male,1990-09-25,359-88-0502,72.478504,3.884486
1236,C_1236,I,A,USD,false,1,0,1000000,62794.15,,bank,Evan,Gomez,28246 Williams Heights,New Arielberg,VI,US,90524,Male,2018-10-27,542-49-9771,74.350164,89.4570585
1237,C_1237,I,A,USD,false,1,0,1000000,90873.56,,bank,Nicolas,Jackson,615 Nicholson Oval,Macdonaldview,IA,US,86477,Male,2024-03-24,102-46-7127,-163.803037,-57.1075965
1238,C_1238,I,A,USD,true,1,0,1000000,61425.25,,bank,Brandy,Mcintosh,3779 Bradley Squares Apt. 638,Cervantesberg,AK,US,94701,Female,2018-06-16,139-66-5008,-44.148089,15.287658
1239,C_1239,I,A,USD,false,1,0,1000000,54139.51,,bank,Sarah,Snyder,545 Williams Centers,Lake Melissamouth,SD,US,64084,Female,1945-08-06,709-61-9988,130.316920,-84.3825145
1240,C_1240,I,A,USD,false,1,0,1000000,85721.93,,bank,Savannah,Johnson,670 Knapp Lodge Apt. 714,Jacksontown,ME,US,60806,Female,1988-12-27,483-68-3960,6.567667,-85.214131
1241,C_1241,I,A,USD,false,1,0,1000000,57456.72,,bank,Lisa,Williams,638 Kristina Forks Apt. 788,Monicaborough,CT,US,50829,Female,1984-02-12,173-68-5588,-15.962805,39.402009
1242,C_1242,I,A,USD,false,1,0,1000000,57922.69,,bank,Lucas,Cabrera,47206 Floyd Haven,Donnaton,RI,US,60047,Male,1946-09-02,507-09-5483,10.368148,18.677619
1243,C_1243,I,A,USD,false,1,0,1000000,81925.58,,bank,Michael,Snyder,6379 Stephanie Wall,Christopherchester,WY,US,45801,Male,1916-03-07,610-15-8741,86.779628,-83.675402
1244,C_1244,I,A,USD,false,1,0,1000000,78312.73,,bank,James,Castro,6456 Baxter Landing Apt. 883,Lake David,MS,US,69844,Male,1914-01-24,027-09-6592,140.250039,36.9374885
1245,C_1245,I,A,USD,false,1,0,1000000,83600.38,,bank,Danny,Collins,958 Courtney Ford Apt. 788,Lake Dawnstad,NY,US,70883,Male,2001-09-11,582-65-2090,97.001243,-37.6635715
1246,C_1246,I,A,USD,false,1,0,1000000,98895.23,,bank,Cameron,Scott,7129 Oneal Hills Suite 265,Port Matthewside,VI,US,40642,Male,1986-03-21,500-16-2529,-85.281269,45.6437865
1247,C_1247,I,A,USD,false,1,0,1000000,81492.67,,bank,Kathryn,Malone,4698 Zavala Viaduct Apt. 288,Rebeccabury,AR,US,89417,Female,1933-07-06,636-43-8183,32.799632,52.5936735
1248,C_1248,I,A,USD,false,1,0,1000000,52473.06,,bank,John,Mcclain,29581 Olivia Square Apt. 837,North Brianland,CO,US,51903,Male,1918-08-11,264-79-3339,72.110562,-38.489267
1249,C_1249,I,A,USD,false,1,0,1000000,98796.26,,bank,Lauren,Powell,15026 White Forest Suite 756,North Davidberg,MD,US,07898,Female,1983-07-30,044-53-4324,-151.536467,-54.154367
1250,C_1250,I,A,USD,false,1,0,1000000,67430.38,,bank,Kenneth,Allen,123 Nathaniel Plains,Stevenshire,MA,US,64409,Male,1970-02-14,267-86-4495,-97.126291,-72.9197785
1251,C_1251,I,A,USD,false,1,0,1000000,66497.36,,bank,Maria,Roth,09131 Contreras Ramp Apt. 935,Michaelburgh,ID,US,02109,Female,1990-09-26,191-09-4596,-31.910425,-83.645401
1252,C_1252,I,A,USD,false,1,0,1000000,81025.86,,bank,James,Jimenez,7841 Lawson Fork,Kerrychester,LA,US,55550,Male,1945-07-13,503-34-8632,-84.721556,0.9131865
1253,C_1253,I,A,USD,false,1,0,1000000,82180.48,,bank,Steven,Green,613 Cisneros Run Apt. 582,New Matthew,CA,US,16199,Male,1928-05-27,111-39-9453,-136.950573,0.304408
1254,C_1254,I,A,USD,false,1,0,1000000,71330.35,,bank,Taylor,Davis,40663 Guerra Terrace,Gilbertview,TN,US,83080,Female,1984-10-12,171-33-1143,-15.386500,-71.5430395
1255,C_1255,I,A,USD,false,1,0,1000000,57961.51,,bank,Stephanie,Smith,826 Jeffrey Locks,Port Savannahmouth,WV,US,14625,Female,1926-02-18,595-79-6102,162.401896,36.224252
1256,C_1256,I,A,USD,false,1,0,1000000,60052.58,,bank,Walter,Anderson,132 Sabrina Forest,Alexandrachester,GU,US,68017,Male,1926-01-06,356-70-3168,73.306405,-23.5651525
1257,C_1257,I,A,USD,false,1,0,1000000,73517.67,,bank,Christina,Martin,050 Mckay View Apt. 728,North Isaac,WI,US,89046,Female,1974-02-04,388-37-8026,-92.586057,-0.6106485
1258,C_1258,I,A,USD,false,1,0,1000000,92195.00,,bank,Sarah,Smith,5540 Rodgers Pine Apt. 825,South Katiefort,OH,US,06811,Female,1998-04-05,879-31-3285,-59.947937,70.309594
1259,C_1259,I,A,USD,false,1,0,1000000,97160.55,,bank,Jill,Allen,6375 Coleman Bridge Suite 613,Port Kevin,WI,US,87002,Female,1956-07-08,327-26-5879,4.785632,-60.9394995
1260,C_1260,I,A,USD,false,1,0,1000000,74042.02,,bank,Cindy,Bryant,62336 Chelsea Canyon Suite 962,Santanaview,MN,US,87578,Female,1928-08-10,621-85-5303,-13.570947,-83.4422085
1261,C_1261,I,A,USD,false,1,0,1000000,59469.79,,bank,Tanya,Reynolds,8480 Mary Plaza,Leeburgh,UT,US,36145,Female,2013-11-01,179-20-1702,85.650815,76.420073
1262,C_1262,I,A,USD,false,1,0,1000000,69938.96,,bank,Jonathan,Lee,398 Hudson Spring,Kennethborough,SC,US,98190,Male,2022-02-06,152-97-2248,6.551153,89.1880975
1263,C_1263,I,A,USD,false,1,0,1000000,98715.46,,bank,Michele,Peterson,7169 Collins Estates,South Cindy,MN,US,20359,Female,1999-01-22,770-46-9806,143.461887,-65.1330405
1264,C_1264,I,A,USD,true,1,0,1000000,99376.20,,bank,Juan,Larsen,1859 Diaz Mews,Holmesland,UT,US,79247,Male,1930-02-27,752-18-9660,-178.938827,-56.7986095
1265,C_1265,I,A,USD,false,1,0,1000000,54527.12,,bank,Mark,Holmes,19372 Julie Station Suite 930,South Shaneview,MS,US,57553,Male,1976-11-24,291-64-7849,152.060596,58.1658655
1266,C_1266,I,A,USD,false,1,0,1000000,98283.06,,bank,Nicholas,Ramirez,849 Michael Key,New Matthewstad,WI,US,08394,Male,1978-03-10,122-64-9016,-142.059461,52.531177
1267,C_1267,I,A,USD,false,1,0,1000000,77112.25,,bank,Nicole,Gill,84009 Porter Haven Suite 026,Stoneburgh,GA,US,63377,Female,1942-02-18,564-40-1229,-1.566604,33.9703325
1268,C_1268,I,A,USD,false,1,0,1000000,92820.46,,bank,Tara,Sanchez,7356 Ingram Spring,Lake Alexandramouth,IA,US,70960,Female,1954-06-21,142-81-0907,-74.430216,-39.105689
1269,C_1269,I,A,USD,false,1,0,1000000,52029.11,,bank,Sara,Reynolds,888 Hartman Roads,Pruittmouth,MI,US,82890,Female,2002-12-26,829-32-0067,-158.141097,38.0920275
1270,C_1270,I,A,USD,false,1,0,1000000,90749.09,,bank,Colton,Arnold,951 James Prairie,Bennettberg,TN,US,35551,Male,2024-06-14,013-77-5303,59.438972,35.372309
1271,C_1271,I,A,USD,false,1,0,1000000,58362.43,,bank,Christopher,Harris,5268 Jason Canyon,New Patricialand,NH,US,35257,Male,2011-02-21,033-85-2608,103.158213,23.469151
1272,C_1272,I,A,USD,false,1,0,1000000,75244.19,,bank,Nicholas,Sanford,6630 Rivera Crossing Apt. 580,Michaelland,AL,US,77386,Male,1981-09-30,605-73-4655,121.968594,-75.2761805
1273,C_1273,I,A,USD,false,1,0,1000000,94533.60,,bank,Sharon,Alexander,585 Jill Groves Suite 829,Denisetown,AR,US,46443,Female,1983-04-18,627-41-2047,83.979524,-19.185317
1274,C_1274,I,A,USD,false,1,0,1000000,67105.05,,bank,Kaitlin,Martin,3699 Frank Haven,East Stephenview,IL,US,90865,Female,1962-09-10,886-84-9114,80.915119,-37.2445475
1275,C_1275,I,A,USD,false,1,0,1000000,74732.17,,bank,Marie,Smith,9833 Walsh Causeway,New Michaelport,IA,US,96470,Female,1951-12-21,783-75-4340,118.403896,12.538698
1276,C_1276,I,A,USD,false,1,0,1000000,66047.90,,bank,Pamela,Williams,7590 Stephen Locks,Raymondport,FL,US,15623,Female,1962-11-26,185-22-6617,-152.360463,-13.870286
1277,C_1277,I,A,USD,false,1,0,1000000,73608.80,,bank,Brenda,Marsh,11440 Alejandra Brook,Lopezshire,MA,US,75425,Female,1960-03-18,602-12-5343,-85.473025,-1.4132135
1278,C_1278,I,A,USD,false,1,0,1000000,50685.95,,bank,Lydia,Kirby,68055 Gonzalez Wells Apt. 083,New Franciscoview,AS,US,49627,Female,1919-08-26,296-60-2131,88.857911,85.523077
1279,C_1279,I,A,USD,false,1,0,1000000,56905.92,,bank,Amy,Miller,991 Patrick Canyon Apt. 293,Lake Patrick,NH,US,14123,Female,2010-11-16,134-46-6908,-100.486459,22.832093
1280,C_1280,I,A,USD,false,1,0,1000000,93120.60,,bank,Kathleen,Montgomery,835 Angela Village Apt. 167,Lake Michelleport,CO,US,92680,Female,1987-03-14,435-02-2803,-93.134172,1.3012665
1281,C_1281,I,A,USD,false,1,0,1000000,97138.48,,bank,Sarah,Gonzalez,845 Rita Estates Apt. 490,Anthonyton,UT,US,01087,Female,2016-03-30,664-02-9043,-18.842266,57.5969075
1282,C_1282,I,A,USD,false,1,0,1000000,66734.46,,bank,George,Hill,555 Dennis Plains,East Rachelmouth,FM,US,50073,Male,1937-10-26,449-90-4614,157.775572,51.600918
1283,C_1283,I,A,USD,false,1,0,1000000,80907.91,,bank,Patrick,Torres,60995 James Via Suite 033,East Melissashire,GU,US,49683,Male,2024-07-30,248-50-9760,60.987844,-6.210414
1284,C_1284,I,A,USD,false,1,0,1000000,60708.50,,bank,Andrew,Mckinney,5947 Shannon Mountains Suite 359,South Johnberg,MN,US,43993,Male,1942-07-11,631-86-9008,-55.706440,69.7612265
